,filename,caption
14,amazonfurniture_page7_14.png,"Homelegance Manual Double Reclining Love Seat, 60""W, Gray Two-Tone"
15,amazonfurniture_page7_15.png,"Christopher Knight Home 307776 Ophelia Traditional Microfiber Loveseat, Black"
16,amazonfurniture_page7_16.png,"Great Deal Furniture 308284 Betty Traditional Fabric Sofa, Gray, Dark Brown"
17,amazonfurniture_page7_17.png,"Rivet Revolve Modern Upholstered Sofa with Tapered Legs, 79.9""W, Denim"
18,amazonfurniture_page7_18.png,"BestMassage Corner Sofas Sets for Living Room, Leather Sectional Corner Sofa with Functional Armrest and Support"
19,amazonfurniture_page7_19.png,"Lifestyle Solutions Wen Austin Curved-Arm Sofa, Coffee"
20,amazonfurniture_page7_20.png,Divano Roma Furniture Classic Linen Fabric Scroll Arm Tufted Button Chesterfield Style Sofa (Dark Grey)
21,amazonfurniture_page7_21.png,"Classic Large Velvet Sectional Sofa, L Shape Couch with Wide Chaise (Dark Blue)"
22,amazonfurniture_page7_22.png,"Classic 2 Piece Colorful Velvet Convertible Living Room Sofa, Adjustable Couch (Dark Blue)"
23,amazonfurniture_page7_23.png,"Djustable Floor Couch and Sofa for Living Room and Bedroom, Foldable with 5 Reclining Position, Love seat (Navy Blue)"
24,amazonfurniture_page7_24.png,"Signature Design by Ashley 7620489 Mitchiner Reclining Sofa with Drop Down Table, Fog"
25,amazonfurniture_page7_25.png,"Homelegance Ferriday 98"" x 66"" Sectional Sleeper with Storage, Taupe"
26,amazonfurniture_page7_26.png,"Divano Roma Furniture 73 – Inch Love Seat Linen Fabric Sofa, Light Grey"
27,amazonfurniture_page7_27.png,"Brand New World Furniture FI2C100 Brand New World Toddler Enviro-Child Upholstery Sofa, Chocolate"
28,amazonfurniture_page7_28.png,"Serta Artesia Collection 73"" Sofa in Slate Gray"
29,amazonfurniture_page7_29.png,"Classic Brush Microfiber Sofa, Small Space Loveseat Couch (Light Grey)"
30,amazonfurniture_page7_30.png,"Zinus Josh Traditional Upholstered 77.5 Inch Sofa/Living Room Couch, Beige Weave"
31,amazonfurniture_page7_31.png,Christopher Knight Home 303704 Angelina Mid Century Grey Fabric Sofa and Loveseat Set
32,amazonfurniture_page7_32.png,"Rivet Sloane Mid-Century Modern Sofa with Tufted Back, 79.9""W, Pebble"
0,amazonfurniture_page8_0.png,"Zinus Josh Traditional Upholstered 77.5 Inch Sofa/Living Room Couch, Beige Weave"
1,amazonfurniture_page8_1.png,Great Deal Furniture 309009 Athena Mid Century Waffle Stitch Tufted Accent Sofa with Rubberwood Legs-Black and Walnut Finish
2,amazonfurniture_page8_2.png,"Stone & Beam Carrigan Modern Sofa Couch with Slipcover, 88.5""W, Natural"
3,amazonfurniture_page8_3.png,"Homelegance Sinclair 72"" Fabric Sofa, Gray"
4,amazonfurniture_page8_4.png,"US Pride Furniture S5421-S Obadiah Sofa, Beige"
5,amazonfurniture_page8_5.png,Naomi Home Emma Button Tufting Loveseat Gray
6,amazonfurniture_page8_6.png,"Classic Large Tufted Velvet Sectional Sofa, Living Room L-Shape Couch (Black)"
7,amazonfurniture_page8_7.png,"Aonier Mid-Century Sofa Loveseat Couch Silk-Filled Performance 78 inch Sofa Ecru 3-Seat Sofa, Modern Living Room Couch with Sturdy Wood Frame Construction Grey (78"", Grey)"
8,amazonfurniture_page8_8.png,"Signature Design by Ashley 3380288 Boxberg Reclining Sofa, Bark"
9,amazonfurniture_page8_9.png,"Signature Design by Ashley 7620489 Mitchiner Reclining Sofa with Drop Down Table, Fog"
10,amazonfurniture_page8_10.png,Acanva Chesterfield Chenille Living Room Sofa Couch
11,amazonfurniture_page8_11.png,"Upholstered Sectional Sofa with Ottoman, L-Shape Couch with Chaise - 96"" W inches (Beige)"
12,amazonfurniture_page8_12.png,"Upholstered 126.7"" inch Velvet Sofa with Tufted Seats (Navy)"
13,amazonfurniture_page8_13.png,"RecPro Charles Collection | 70"" RV Jack Knife Sofa w/Arms | RV Sleeper Sofa | RV Couch | RV Living Room (Slideout) Furniture | RV Furniture | Camper Furniture | Mahogany"
14,amazonfurniture_page8_14.png,"Coaster Home Furnishings 602261 Houston Motion Sofa with Contrast Stitching, Grey, Brown Finish"
15,amazonfurniture_page8_15.png,"Stone & Beam Dalton Sectional Sofa Couch, 91.5""W, Stone"
16,amazonfurniture_page8_16.png,"Rivet Sloane Mid-Century Modern Sofa with Tufted Back, 79.9""W, Shell"
17,amazonfurniture_page8_17.png,"Rivet Cove Mid-Century Modern Tufted Sofa with Tapered Legs, 72""W, Dark Grey"
18,amazonfurniture_page8_18.png,"Large 126.7"" inch Linen Sofa, 4 Seat Living Room Couch (Light Blue)"
19,amazonfurniture_page8_19.png,"Beverly Fine Funiture CT91A Sectional Sofa Set, 91A Black"
20,amazonfurniture_page8_20.png,Cushioned Linen Armless Settee Loveseat Sofa Couch Home Casual Living Room Sleeper (Blue Pattern)
21,amazonfurniture_page8_21.png,Divano Roma Furniture Classic Modern Scroll Arm Velvet Chesterfield Love Seat Sofa (Red)
22,amazonfurniture_page8_22.png,"Signature Design by Ashley 7500818 Darcy Sofa Chaise, Black"
23,amazonfurniture_page8_23.png,"Beverly Fine Funiture SHPO9519B-3PC Sectional Sofa Set, Cream White"
24,amazonfurniture_page8_24.png,"Modern 2 Seater Sofa, BestComfort Upholstered Loveseat,Velvet Sofa for Living Room,Removable & Washable Sofa Covers"
25,amazonfurniture_page8_25.png,"Homelegance Clemencia 85“ Linen-Like Upholstered Sofa, White"
26,amazonfurniture_page8_26.png,"Best Choice Products 81in Velour Fold Down Futon Sofa Bed Lounger w/Rib Tufted Back and Wood Frame, Black"
27,amazonfurniture_page8_27.png,"Christopher Knight Home 301263 Rubie Chaise Sofa, Grey"
28,amazonfurniture_page8_28.png,Hawthorne Collections Sofa in Navy Blue
29,amazonfurniture_page8_29.png,"Great Deal Furniture 303965 Jasmine Traditional Dark Grey Fabric 3 Seater Sofa, Brown"
30,amazonfurniture_page8_30.png,"Rivet Sloane Mid-Century Modern Sofa with Tufted Back, 79.9""W, Pebble"
31,amazonfurniture_page8_31.png,"Rivet Revolve Modern Upholstered Sofa with Tapered Legs, 79.9""W, Denim"
32,amazonfurniture_page8_32.png,"Rivet North End Exposed Wood Modern Sofa, 78""W, Grey Weave"
0,amazonfurniture_page9_0.png,"Rivet Sloane Mid-Century Modern Sofa with Tufted Back, 79.9""W, Shell"
1,amazonfurniture_page9_1.png,"Zinus Josh Traditional Upholstered 77.5 Inch Sofa/Living Room Couch, Beige Weave"
2,amazonfurniture_page9_2.png,Great Deal Furniture 309009 Athena Mid Century Waffle Stitch Tufted Accent Sofa with Rubberwood Legs-Black and Walnut Finish
3,amazonfurniture_page9_3.png,Flash Furniture HERCULES Imperial Series Ivory Leather Sofa
4,amazonfurniture_page9_4.png,ACME Kiva White Bonded Leather Reversible Sectional Sofa with 2 Pillows
5,amazonfurniture_page9_5.png,"Serta RTA Palisades Collection 73"" Sofa in Glacial Gray"
6,amazonfurniture_page9_6.png,"Vita Chesterfield Tufted Faux Leather Sofa with Scroll Arms, Brown"
7,amazonfurniture_page9_7.png,"Modway EEI-3385-SLV-TAN Loft Tufted Upholstered Faux Leather Sofa, Silver Tan"
8,amazonfurniture_page9_8.png,"Large 126.7"" inch Linen Sofa, 4 Seat Living Room Couch (Light Blue)"
9,amazonfurniture_page9_9.png,"MorriSofa MNY2242-6PH-3000-27230 Cameron 3 Seat Reclining Sofa with Dual Power Headrests, 85.75"" x 39"" x 40"", Brown"
10,amazonfurniture_page9_10.png,"Stone & Beam Genesse Sectional Sofa Couch, 91""W, Smokey Blue"
11,amazonfurniture_page9_11.png,"NHI Express 73022-40BR Alexandra Convertible Sectional, Brown"
12,amazonfurniture_page9_12.png,Ashley Furniture Signature Design - Alliston Contemporary Sleeper Sofa - Queen Size Mattress Included - Gray
13,amazonfurniture_page9_13.png,"Zinus Juan Mid-Century 65 Inch Armless  Sofa / Living Room Couch, Turquoise"
14,amazonfurniture_page9_14.png,"Signature Design by Ashley 2010238 Alliston Sofas, Gray, Gray"
15,amazonfurniture_page9_15.png,"Rivet North End Exposed Wood Modern Sofa, 78""W, Grey Weave"
16,amazonfurniture_page9_16.png,"Stone & Beam Dalton Sectional Sofa Couch, 91.5""W, Stone"
17,amazonfurniture_page9_17.png,"Rivet Cove Mid-Century Modern Tufted Sofa with Tapered Legs, 72""W, Dark Grey"
18,amazonfurniture_page9_18.png,"Poundex PDEX-F7888 Upholstered Sofas/Sectionals/Armchairs, Dark Brown"
19,amazonfurniture_page9_19.png,DHP Andora Coil Futon Sofa Bed Couch with Mid Century Modern Design - Grey Linen
20,amazonfurniture_page9_20.png,"Futon Sleeper Sofa Bed-Couch Convertible Futon Sofa Sectional with Chaise, (Sofa to Bed Feature) Modern L-Shaped Lounger Sectional Sofa & Fully Reclining Chaise, Dark Grey"
21,amazonfurniture_page9_21.png,"Modern 2 Seater Sofa, BestComfort Upholstered Loveseat,Velvet Sofa for Living Room,Removable & Washable Sofa Covers"
22,amazonfurniture_page9_22.png,"Modern Living Room Linen Fabric Sectional Sofa, L Shape Couch (Light Blue)"
23,amazonfurniture_page9_23.png,"Classic Large Velvet Sectional Sofa, L Shape Couch with Wide Chaise (Rust)"
24,amazonfurniture_page9_24.png,Modway Activate Contemporary Modern Fabric Upholstered Apartment Sofa Couch In White
25,amazonfurniture_page9_25.png,"Christopher Knight Home 305142 Aidan Mid Century Modern Tufted Fabric Sofa, Red"
26,amazonfurniture_page9_26.png,"Container Furniture Direct SB-9035 Charlotte Mid Century Modern Tufted Convertible Sleeper Sofa, 81"", Beige"
27,amazonfurniture_page9_27.png,"Upholstered Sectional Sofa with Ottoman, L-Shape Couch with Chaise - 96"" W inches (Dark Blue)"
28,amazonfurniture_page9_28.png,"Homelegance Emilio Fabric Sectional Sofa and Ottoman Set, Chocolate"
29,amazonfurniture_page9_29.png,"Rivet Sloane Mid-Century Modern Sofa with Tufted Back, 79.9""W, Shell"
30,amazonfurniture_page9_30.png,"Rivet Sloane Mid-Century Modern Sofa with Tufted Back, 79.9""W, Pebble"
31,amazonfurniture_page9_31.png,"Christopher Knight Home 305142 Aidan Mid Century Modern Tufted Fabric Sofa, Red"
32,amazonfurniture_page9_32.png,"Rivet Revolve Modern Upholstered Sofa with Tapered Legs, 79.9""W, Denim"
0,amazonfurniture_page10_0.png,"Rivet Cove Mid-Century Modern Tufted Sofa with Tapered Legs, 72""W, Dark Grey"
1,amazonfurniture_page10_1.png,"Stone & Beam Carrigan Modern Sofa Couch with Slipcover, 88.5""W, Natural"
2,amazonfurniture_page10_2.png,"Rivet Sloane Mid-Century Modern Sofa with Tufted Back, 79.9""W, Shell"
3,amazonfurniture_page10_3.png,"Homelegance Slater Two Tone Reversible Chaise Sofa, Brown"
4,amazonfurniture_page10_4.png,"Homelegance Jarita Double Reclining Sofa Bi-Cast Vinyl Cover, Black"
5,amazonfurniture_page10_5.png,Ashley Furniture Signature Design - Tensas Contemporary Upholstered Sofa - Black
6,amazonfurniture_page10_6.png,"Esther Modern Glam Tufted Velvet 3 Seater Sofa, Smoke and Walnut"
7,amazonfurniture_page10_7.png,Mecor Convertible Futon Sofa Bed PU Leather Reclining Futon Couch Adjustable Love Seats Couch for Living Room
8,amazonfurniture_page10_8.png,"D&D Futon Furniture Gray Sleeper Chair Folding Foam Bed 6 x 48 x 72 inches, Studio Guest Beds, Sofa."
9,amazonfurniture_page10_9.png,"FDW Recliner Sofa Set Sectional Sofa for Living Room Furniture PU Leather Sofa and Couch Manual Reclining Sofa Recliner Chair, Love Seat, and Sofa (3seat) Home (Brown)"
10,amazonfurniture_page10_10.png,"Best Choice Products SKY2760 4in Thick Folding Portable Queen Mattress Topper w/High-Density Foam, Washable Cover, Gray"
11,amazonfurniture_page10_11.png,Modway Empress Mid-Century Modern Upholstered Leather Sofa In White
12,amazonfurniture_page10_12.png,"DHP Katherine Faux Leather Futon, with Chrome Legs and Memory Foam Seat, Blue Linen"
13,amazonfurniture_page10_13.png,"Krei Hejmo Vintage Brown Wooden Low-Seat Armchairs Sofa Couch with Fabric (Two-Seater, Natural Finish Wood/Beige Fabric)"
14,amazonfurniture_page10_14.png,Benchcraft - Charenton Contemporary Upholstered Sofa - Charcoal Grey
15,amazonfurniture_page10_15.png,"Stone & Beam Dalton Sectional Sofa Couch, 91.5""W, Stone"
16,amazonfurniture_page10_16.png,"Rivet North End Exposed Wood Modern Sofa, 78""W, Grey Weave"
17,amazonfurniture_page10_17.png,"Great Deal Furniture 309141 Viviana Three Seater Sofa with Wood Legs, Gray and Natural Finish"
18,amazonfurniture_page10_18.png,"Stone & Beam Fischer Queen-Sized Sleeper Sofa, 79""W, Stone Fabric"
19,amazonfurniture_page10_19.png,"Baxton Studio Sorrento Mid-Century Retro Modern Faux Leather Upholstered Wooden 3-Seater Sofa, Brown"
20,amazonfurniture_page10_20.png,"AC Pacific Crystal Collection Upholstered Gray Mid-Century Tufted Sofa with 2 Accent Pillows, Gray"
21,amazonfurniture_page10_21.png,Ashley Furniture Signature Design - Alenya Sleeper Sofa with 2 Throw Pillows - Queen Size - Vintage Casual - Charcoal
22,amazonfurniture_page10_22.png,Monika Stationary Sofa Chocolate
23,amazonfurniture_page10_23.png,"New Classic Furniture 20-398-30-BRW Thorton Upholstery Reclinder Sofa, Power, Durham Brown"
24,amazonfurniture_page10_24.png,"zhihuitong Modern Contemporary Leather Sofa Bed Wooden Frame Reclining Sectional Sofa with Armrest & Iron Legs, Black"
25,amazonfurniture_page10_25.png,"Container Furniture Direct S5411-S Arul Leather Air Upholstered Mid Century Modern Sofa, 77.5"", Black/White"
26,amazonfurniture_page10_26.png,"Yellow Sectional Sofa with Chaise,JULYFOX 900 LB Heavy Duty 115 inch Sofa Bed Sleeper W/Chaise Velvet Sofa Futon Recliner Back Modern Day Bed W/Nail Head Trim for Living Room Small Spaces"
27,amazonfurniture_page10_27.png,Altrobene Contemporary Loveseat Velvet Sofa Couch with Silver Tone Metal Legs in Pink
28,amazonfurniture_page10_28.png,"Stone & Beam Carrigan Casual Large Sofa, 88.5""W, Navy"
29,amazonfurniture_page10_29.png,"Sectional Recliner Sofa Set Living Room Sectional Recliner Chair, Sectional Recliner Sofa Set"
30,amazonfurniture_page10_30.png,"Zinus Josh Traditional Upholstered 77.5 Inch Sofa/Living Room Couch, Beige Weave"
31,amazonfurniture_page10_31.png,"Rivet Sloane Mid-Century Modern Sofa with Tufted Back, 79.9""W, Pebble"
32,amazonfurniture_page10_32.png,"Rivet Revolve Modern Upholstered Sofa with Tapered Legs, 79.9""W, Denim"
0,amazonfurniture_page11_0.png,"Rivet Sloane Mid-Century Modern Loveseat with Tufted Back, 64.2""W, Denim"
1,amazonfurniture_page11_1.png,"Zinus Josh Traditional Upholstered 77.5 Inch Sofa/Living Room Couch, Beige Weave"
2,amazonfurniture_page11_2.png,"Rivet Sloane Mid-Century Modern Sofa with Tufted Back, 79.9""W, Shell"
3,amazonfurniture_page11_3.png,"Homelegance Sinclair 72"" Fabric Sofa, Gray"
4,amazonfurniture_page11_4.png,"FCH Folding Sofa Bed Convertible Arm Chair Sleeper Recliner Lounge Couch,Black"
5,amazonfurniture_page11_5.png,"Pearington PEAR-GRY-0435 Multifunctional Convertible Sofa, Couch, Lounger, Bed-Durable Metal Legs on Frame, Grey Futon,"
6,amazonfurniture_page11_6.png,"Acanva Collection Luxury Vintage Tufted Velvet Living Room Family Sofa, 4-Seater Couch, Dark Gray"
7,amazonfurniture_page11_7.png,"Novogratz Vintage Velvet Sofa (Futon, Pink)"
8,amazonfurniture_page11_8.png,Modern Fabric Sofa with Tufted Linen Fabric - Living Room Couch (Beige)
9,amazonfurniture_page11_9.png,"Adjustable Floor Sofa and Couch for Living Room and Bedroom, 5 Position Floor Gaming Chair, LoveSeat (Beige)"
10,amazonfurniture_page11_10.png,"Homelegance Laurelton 79"" Microfiber Double Glider Reclining Loveseat, Chocolate Brown"
11,amazonfurniture_page11_11.png,"NHI Express 71029-63BL Track Arm Sofa Not Applicable, Blue"
12,amazonfurniture_page11_12.png,"Acme Furniture 53755 Zapata Junior Sofa, Gray Linen"
13,amazonfurniture_page11_13.png,"Tufted Linen 101.1"" inch Sectional Sofa, Classic Living Room L-Shape Couch (Dark Blue)"
14,amazonfurniture_page11_14.png,"Serta Artesia Collection 73"" Sofa in Slate Gray"
15,amazonfurniture_page11_15.png,"Rivet Frederick Mid-Century Modern Tufted Velvet Sectional Sofa Couch, 77.5""W, Forest Green"
16,amazonfurniture_page11_16.png,"Rivet North End Exposed Wood Modern Sofa, 78""W, Grey Weave"
17,amazonfurniture_page11_17.png,"Stone & Beam Dalton Sectional Sofa Couch, 91.5""W, Stone"
18,amazonfurniture_page11_18.png,"RecPro Charles 65"" Jack Knife RV Sleeper Sofa with Arms | RV Furniture | Zero Wall Hugger (Toffee)"
19,amazonfurniture_page11_19.png,"Signature Design by Ashley 5160215 Dunwell Power Reclining Sofa, Driftwood"
20,amazonfurniture_page11_20.png,"Ravenna Home Sarah Tufted Wingback Nailhead Trim Loveseat Bench Settee, 32""W, Light Grey"
21,amazonfurniture_page11_21.png,"Jennifer Taylor Home 2525-3-867 La Rosa Sofas, Satin Teal"
22,amazonfurniture_page11_22.png,"Christopher Knight Home 301263 Rubie Chaise Sofa, Grey"
23,amazonfurniture_page11_23.png,UNITERS 5yr Furniture Protection (Sofas/Sectionals/Armchairs Up to $749.99)
24,amazonfurniture_page11_24.png,"Rivet Goodwin Modern Sofa - 88.6 Inch, Light Grey"
25,amazonfurniture_page11_25.png,"Stone & Beam Kristin Loveseat, 76""W, Indigo"
26,amazonfurniture_page11_26.png,"Aidan Mid-Century Modern Tufted Fabric Sofa, Navy Blue and Dark Walnut"
27,amazonfurniture_page11_27.png,"Rivet Damien Mid-Century Modern Channel-Backed Loveseat Sofa, 75""W, Felt Grey"
28,amazonfurniture_page11_28.png,"Edloe Finch Modern Sectional Sofa Right Facing Chaise Down Down Feather Cushions, Blue Velvet"
29,amazonfurniture_page11_29.png,HOMES: Inside + Out IDF-6124GY-SEC Walter's Sectional with Pull Out Sleeper Chaise
30,amazonfurniture_page11_30.png,"Rivet Sloane Mid-Century Modern Sofa with Tufted Back, 79.9""W, Pebble"
31,amazonfurniture_page11_31.png,"Rivet Revolve Modern Upholstered Sofa with Tapered Legs, 79.9""W, Denim"
32,amazonfurniture_page11_32.png,"Great Deal Furniture 307788 Truda Mid Century Modern Microfiber Sofa with Button Accents, Black, Dark Walnut"
0,amazonfurniture_page12_0.png,"Great Deal Furniture 309141 Viviana Three Seater Sofa with Wood Legs, Gray and Natural Finish"
1,amazonfurniture_page12_1.png,"Stone & Beam Carrigan Modern Sofa Couch with Slipcover, 88.5""W, Natural"
2,amazonfurniture_page12_2.png,"Rivet Sloane Mid-Century Modern Sofa with Tufted Back, 79.9""W, Shell"
3,amazonfurniture_page12_3.png,"Homelegance Alfio Sectional Sofa with Pull-Out Bed and Hidden Storage, 99""W, Two-Tone Chocolate Fabric"
4,amazonfurniture_page12_4.png,"Rivet Emerly Mid-Century Modern Velvet Reversible Sofa Chaise, 96""W, Navy"
5,amazonfurniture_page12_5.png,Ashley Furniture Signature Design - Kieran Traditional Upholstered Sofa - Natural Tan
6,amazonfurniture_page12_6.png,"Stone & Beam Kristin Performance Fabric Sectional Sofa Couch, 93""W, Stone"
7,amazonfurniture_page12_7.png,"Meridian Furniture 667Grey-Sectional Sabrina Reversible 2 Piece Button Tufted Velvet Sectional with Scroll Arms, Nailhead Trim, and Custom Wood Legs, Grey"
8,amazonfurniture_page12_8.png,Acanva Chesterfield Chenille Living Room Sofa Couch
9,amazonfurniture_page12_9.png,"Rivet Abel Modern Contemporary Sofa, 81""W, Navy"
